"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",IDA total,IDA,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",India,IND,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Indonesia,IDN,9.485641479
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Iran,IRN,17.78557396
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Iraq,IRQ,10.93898869
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Ireland,IRL,37.74088669
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Isle of Man,IMN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Israel,ISR,37.20012665
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Italy,ITA,16.29552078
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Jamaica,JAM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Japan,JPN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Jordan,JOR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kazakhstan,KAZ,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kenya,KEN,5.679631233
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kiribati,KIR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",North Korea,PRK,34.24224854
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",South Korea,KOR,34.24224854
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kosovo,XKX,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kuwait,KWT,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Kyrgyz Republic,KGZ,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Lao PDR,LAO,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Late-demographic dividend,LTE,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Latin America & Caribbean,LCN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Latin America & Caribbean (excluding high income),LAC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Latvia,LVA,31.44164085
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Least developed countries: UN classification,LDC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Lebanon,LBN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Lesotho,LSO,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Liberia,LBR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Libya,LBY,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Liechtenstein,LIE,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Lithuania,LTU,40.11665344
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Low & middle income,LMY,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Low income,LIC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Lower middle income,LMC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Luxembourg,LUX,41.72068024
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Macao SAR, China",MAC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Madagascar,MDG,2.927390099
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Malawi,MWI,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Malaysia,MYS,16.46683693
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Maldives,MDV,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mali,MLI,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Malta,MLT,22.5654583
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Marshall Islands,MHL,4.189416409
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mauritania,MRT,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mauritius,MUS,0
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mexico,MEX,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Micronesia, Fed. Sts.",FSM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Middle East, North Africa, Afghanistan & Pakistan",MEA,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Middle income,MIC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Moldova,MDA,20.43000031
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Monaco,MCO,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mongolia,MNG,32.85666275
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Montenegro,MNE,59.25879288
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Morocco,MAR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Mozambique,MOZ,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Myanmar,MMR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Namibia,NAM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Nauru,NRU,1.567749143
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Nepal,NPL,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Netherlands,NLD,35.51196671
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",New Caledonia,NCL,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",New Zealand,NZL,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Nicaragua,NIC,20.29396057
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Niger,NER,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Nigeria,NGA,10.96539974
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",North America,NAC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",North Macedonia,MKD,19.39525032
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Northern Mariana Islands,MNP,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Norway,NOR,30.45379257
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Not classified,INX,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",OECD members,OED,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Oman,OMN,13.93953323
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Other small states,OSS,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Pacific island small states,PSS,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Pakistan,PAK,8.625284195
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Palau,PLW,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Panama,PAN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Papua New Guinea,PNG,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Paraguay,PRY,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Peru,PER,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Philippines,PHL,21.70915985
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Poland,POL,28.23747063
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Portugal,PRT,25.02652168
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Post-demographic dividend,PST,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Pre-demographic dividend,PRE,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Puerto Rico (US),PRI,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Qatar,QAT,28.794487
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Romania,ROU,13.97712898
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Russia,RUS,41.22000122
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Rwanda,RWA,5.868721008
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Samoa,WSM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",San Marino,SMR,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Sao Tome and Principe,STP,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Saudi Arabia,SAU,31.10621262
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Senegal,SEN,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Serbia,SRB,16.907547
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Seychelles,SYC,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Sierra Leone,SLE,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Singapore,SGP,36.06000137
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Sint Maarten (Dutch part),SXM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Slovak Republic,SVK,24.51443291
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Slovenia,SVN,26.59433746
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Small states,SST,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Solomon Islands,SLB,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Somalia,SOM,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",South Africa,ZAF,12.96000004
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",South Asia,SAS,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",South Asia (IDA & IBRD),TSA,..
